codigoNacional;idEquipo;idPista;momento;ts;td;tMin12Horas;tMax12Horas;tMin24Horas;tMax24Horas;horaTMin12Horas;horaTMax12Horas;horaTMin24Horas;horaTMax24Horas;ts02;ts10;ts30;momentoRegistro;tsMed15m;tsMax15m;tsMin15m;tsSupMax15m;tsSupMed15m;tsSupMin15m;tMin1M;tMax1M
330075;0;;2023-03-03 22:00:00;27.4;11.6;;;;;;;;;;;;2023-03-03 22:45:03;;27.8;27.2;;;;;
330075;0;;2023-03-03 22:20:00;26.4;11.5;;;;;;;;;;;;2023-03-03 23:45:01;;27.4;26.4;;;;;
330075;0;;2023-03-03 22:40:00;25.7;11.7;;;;;;;;;;;;2023-03-03 23:45:01;;26.6;25.6;;;;;
330075;0;;2023-03-03 23:00:00;24.4;11.3;;;;;;;;;;;;2023-03-03 23:45:01;;25.8;24.4;;;;;
330075;0;;2023-03-03 23:20:00;23.4;11.4;;;;;;;;;;;;2023-03-04 00:20:16;;24.6;23.4;;;;;
330075;0;;2023-03-03 23:40:00;22.2;11.2;;;;;;;;;;;;2023-03-04 00:20:16;;23.6;22.1;;;;;
330075;0;;2023-03-04 00:00:00;21.0;10.3;;;;;;;;;;;;2023-03-04 00:20:16;;22.3;20.8;;;;;
330075;0;;2023-03-04 00:20:00;20.2;10.2;;;;;;;;;;;;2023-03-04 01:20:15;;21.1;20.1;;;;;
330075;0;;2023-03-04 00:40:00;19.2;9.8;;;;;;;;;;;;2023-03-04 01:20:15;;20.3;19.2;;;;;
330075;0;;2023-03-04 01:00:00;18.6;9.3;;;;;;;;;;;;2023-03-04 01:20:15;;19.4;18.6;;;;;
330075;0;;2023-03-04 01:20:00;18.3;9.9;;;;;;;;;;;;2023-03-04 02:20:22;;18.9;18.0;;;;;
330075;0;;2023-03-04 01:40:00;18.6;9.8;;;;;;;;;;;;2023-03-04 02:20:22;;18.8;18.2;;;;;
330075;0;;2023-03-04 02:00:00;18.2;9.9;;;;;;;;;;;;2023-03-04 02:20:22;;18.6;18.0;;;;;
330075;0;;2023-03-04 02:20:00;17.5;9.6;;;;;;;;;;;;2023-03-04 03:50:30;;18.2;17.5;;;;;
330075;0;;2023-03-04 02:40:00;17.6;9.6;;;;;;;;;;;;2023-03-04 03:50:30;;17.8;17.4;;;;;
330075;0;;2023-03-04 03:00:00;17.3;9.6;;;;;;;;;;;;2023-03-04 03:50:30;;17.8;17.2;;;;;
330075;0;;2023-03-04 03:20:00;17.1;9.3;;;;;;;;;;;;2023-03-04 04:20:15;;17.7;17.1;;;;;
330075;0;;2023-03-04 03:40:00;16.5;9.1;;;;;;;;;;;;2023-03-04 04:20:15;;17.2;16.5;;;;;
330075;0;;2023-03-04 04:00:00;16.5;9.2;;;;;;;;;;;;2023-03-04 04:20:15;;16.7;16.2;;;;;
330075;0;;2023-03-04 04:20:00;16.2;9.0;;;;;;;;;;;;2023-03-04 05:20:15;;17.0;16.1;;;;;
330075;0;;2023-03-04 04:40:00;15.9;8.8;;;;;;;;;;;;2023-03-04 05:20:15;;16.4;15.8;;;;;
330075;0;;2023-03-04 05:00:00;15.8;8.7;;;;;;;;;;;;2023-03-04 05:20:15;;16.1;15.7;;;;;
330075;0;;2023-03-04 05:20:00;16.8;8.9;;;;;;;;;;;;2023-03-04 06:20:16;;17.0;15.8;;;;;
330075;0;;2023-03-04 05:40:00;16.7;8.4;;;;;;;;;;;;2023-03-04 06:20:16;;17.9;16.7;;;;;
330075;0;;2023-03-04 06:00:00;16.7;8.4;;;;;;;;;;;;2023-03-04 06:20:16;;16.8;16.2;;;;;
330075;0;;2023-03-04 06:20:00;16.2;7.8;;;;;;;;;;;;2023-03-04 07:45:03;;16.7;16.1;;;;;
330075;0;;2023-03-04 06:40:00;15.1;7.7;;;;;;;;;;;;2023-03-04 07:45:03;;16.5;14.9;;;;;
330075;0;;2023-03-04 07:00:00;14.9;7.8;;;;;;;;;;;;2023-03-04 07:45:03;;15.2;14.7;;;;;
330075;0;;2023-03-04 07:20:00;14.4;7.5;;;;;;;;;;;;2023-03-04 08:45:02;;15.2;14.4;;;;;
330075;0;;2023-03-04 07:40:00;14.7;7.5;;;;;;;;;;;;2023-03-04 08:45:02;;14.8;14.2;;;;;
330075;0;;2023-03-04 08:00:00;15.0;7.6;;;;;;;;;;;;2023-03-04 08:45:02;;15.5;14.7;;;;;
330075;0;;2023-03-04 08:20:00;14.2;7.3;;;;;;;;;;;;2023-03-04 10:15:02;;14.9;13.9;;;;;
330075;0;;2023-03-04 08:40:00;14.5;7.0;;;;;;;;;;;;2023-03-04 10:15:02;;14.7;14.0;;;;;
330075;0;;2023-03-04 09:00:00;15.2;7.0;;;;;;;;;;;;2023-03-04 10:15:02;;15.3;14.4;;;;;
330075;0;;2023-03-04 09:20:00;14.7;6.7;;;;;;;;;;;;2023-03-04 10:20:16;;15.3;14.5;;;;;
330075;0;;2023-03-04 09:40:00;15.2;6.7;;;;;;;;;;;;2023-03-04 10:20:16;;15.4;14.5;;;;;
330075;0;;2023-03-04 10:00:00;15.2;6.8;;;;;;;;;;;;2023-03-04 10:20:16;;15.4;14.4;;;;;
330075;0;;2023-03-04 10:20:00;14.8;6.5;;;;;;;;;;;;2023-03-04 11:20:15;;15.4;14.6;;;;;
330075;0;;2023-03-04 10:40:00;14.7;6.1;;;;;;;;;;;;2023-03-04 11:20:15;;15.1;14.5;;;;;
330075;0;;2023-03-04 11:00:00;15.1;6.0;;;;;;;;;;;;2023-03-04 11:20:15;;15.1;14.5;;;;;
330075;0;;2023-03-04 11:20:00;15.3;5.7;;;;;;;;;;;;2023-03-04 12:20:15;;15.4;14.8;;;;;
330075;0;;2023-03-04 11:40:00;16.4;5.7;;;;;;;;;;;;2023-03-04 12:20:15;;16.6;15.2;;;;;
330075;0;;2023-03-04 12:00:00;17.9;6.0;;;;;;;;;;;;2023-03-04 12:20:15;;18.0;16.5;;;;;
330075;0;;2023-03-04 12:20:00;20.0;7.3;;;;;;;;;;;;2023-03-04 13:20:15;;20.1;18.0;;;;;
330075;0;;2023-03-04 12:40:00;21.3;9.1;;;;;;;;;;;;2023-03-04 13:20:15;;21.5;20.1;;;;;
330075;0;;2023-03-04 13:00:00;23.3;9.3;;;;;;;;;;;;2023-03-04 13:20:15;;23.3;21.3;;;;;
330075;0;;2023-03-04 13:20:00;24.0;9.6;;;;;;;;;;;;2023-03-04 14:45:02;;24.3;23.2;;;;;
330075;0;;2023-03-04 13:40:00;25.3;10.4;;;;;;;;;;;;2023-03-04 14:45:02;;25.5;23.9;;;;;
330075;0;;2023-03-04 14:00:00;25.7;11.2;;;;;;;;;;;;2023-03-04 14:45:02;;26.3;25.3;;;;;
330075;0;;2023-03-04 14:20:00;26.9;11.5;;;;;;;;;;;;2023-03-04 15:20:15;;26.9;25.5;;;;;
330075;0;;2023-03-04 14:40:00;27.5;11.3;;;;;;;;;;;;2023-03-04 15:20:15;;28.0;26.7;;;;;
330075;0;;2023-03-04 15:00:00;27.7;11.3;;;;;;;;;;;;2023-03-04 15:20:15;;28.3;27.2;;;;;
330075;0;;2023-03-04 15:20:00;29.0;11.9;;;;;;;;;;;;2023-03-04 16:20:15;;29.5;27.7;;;;;
330075;0;;2023-03-04 15:40:00;29.7;11.6;;;;;;;;;;;;2023-03-04 16:20:15;;30.2;28.4;;;;;
330075;0;;2023-03-04 16:00:00;30.4;11.9;;;;;;;;;;;;2023-03-04 16:20:15;;30.4;29.3;;;;;
330075;0;;2023-03-04 16:20:00;30.6;12.2;;;;;;;;;;;;2023-03-04 17:20:13;;31.2;30.2;;;;;
330075;0;;2023-03-04 16:40:00;30.9;12.4;;;;;;;;;;;;2023-03-04 17:20:13;;31.5;30.4;;;;;
330075;0;;2023-03-04 17:00:00;31.5;12.5;;;;;;;;;;;;2023-03-04 17:20:13;;32.0;30.8;;;;;
330075;0;;2023-03-04 17:20:00;31.8;13.0;;;;;;;;;;;;2023-03-04 18:20:14;;32.5;31.2;;;;;
330075;0;;2023-03-04 17:40:00;32.5;13.2;;;;;;;;;;;;2023-03-04 18:20:14;;33.4;31.4;;;;;
330075;0;;2023-03-04 18:00:00;32.5;13.2;;;;;;;;;;;;2023-03-04 18:20:14;;33.6;32.2;;;;;
330075;0;;2023-03-04 18:20:00;32.5;12.7;;;;;;;;;;;;2023-03-04 19:45:02;;33.5;32.4;;;;;
330075;0;;2023-03-04 18:40:00;33.3;12.8;;;;;;;;;;;;2023-03-04 19:45:02;;33.5;32.7;;;;;
330075;0;;2023-03-04 19:00:00;33.8;12.8;;;;;;;;;;;;2023-03-04 19:45:02;;33.9;32.9;;;;;
330075;0;;2023-03-04 19:20:00;33.6;12.9;;;;;;;;;;;;2023-03-04 20:20:13;;34.6;33.4;;;;;
330075;0;;2023-03-04 19:40:00;33.8;13.0;;;;;;;;;;;;2023-03-04 20:20:13;;34.0;33.4;;;;;
330075;0;;2023-03-04 20:00:00;33.6;11.7;;;;;;;;;;;;2023-03-04 20:20:13;;34.2;33.4;;;;;
330075;0;;2023-03-04 20:20:00;33.1;11.8;;;;;;;;;;;;2023-03-04 21:20:14;;33.8;32.8;;;;;
330075;0;;2023-03-04 20:40:00;31.9;11.7;;;;;;;;;;;;2023-03-04 21:20:14;;33.5;31.8;;;;;
330075;0;;2023-03-04 21:00:00;32.1;11.4;;;;;;;;;;;;2023-03-04 21:20:14;;32.5;31.9;;;;;
330075;0;;2023-03-04 21:20:00;31.2;10.8;;;;;;;;;;;;2023-03-04 22:45:02;;32.1;31.2;;;;;
330075;0;;2023-03-04 21:40:00;31.1;10.9;;;;;;;;;;;;2023-03-04 22:45:02;;31.5;30.8;;;;;
330075;0;;2023-03-04 22:00:00;30.1;9.1;;;;;;;;;;;;2023-03-04 22:45:02;;31.0;30.1;;;;;
330075;0;;2023-03-04 22:20:00;29.3;8.7;;;;;;;;;;;;2023-03-04 23:20:14;;30.3;29.3;;;;;
330075;0;;2023-03-04 22:40:00;28.5;9.2;;;;;;;;;;;;2023-03-04 23:20:14;;29.5;28.5;;;;;
330075;0;;2023-03-04 23:00:00;27.6;10.0;;;;;;;;;;;;2023-03-04 23:20:14;;28.7;27.4;;;;;
330075;0;;2023-03-04 23:20:00;26.4;10.2;;;;;;;;;;;;2023-03-05 00:20:14;;27.5;26.0;;;;;
330075;0;;2023-03-04 23:40:00;24.9;9.8;;;;;;;;;;;;2023-03-05 00:20:14;;26.4;24.9;;;;;
330075;0;;2023-03-05 00:00:00;23.8;9.2;;;;;;;;;;;;2023-03-05 00:20:14;;25.1;23.2;;;;;
330075;0;;2023-03-05 00:20:00;23.0;8.9;;;;;;;;;;;;2023-03-05 01:35:13;;24.0;22.9;;;;;
330075;0;;2023-03-05 00:40:00;22.3;8.7;;;;;;;;;;;;2023-03-05 01:35:13;;23.1;22.1;;;;;
330075;0;;2023-03-05 01:00:00;21.8;8.4;;;;;;;;;;;;2023-03-05 01:35:13;;22.4;21.7;;;;;
330075;0;;2023-03-05 01:20:00;21.3;8.3;;;;;;;;;;;;2023-03-05 02:45:04;;22.1;21.2;;;;;
330075;0;;2023-03-05 01:40:00;20.6;8.1;;;;;;;;;;;;2023-03-05 02:45:04;;21.4;20.6;;;;;
330075;0;;2023-03-05 02:00:00;20.0;8.0;;;;;;;;;;;;2023-03-05 02:45:04;;20.8;19.9;;;;;
330075;0;;2023-03-05 02:20:00;19.9;8.0;;;;;;;;;;;;2023-03-05 03:20:16;;20.1;19.7;;;;;
330075;0;;2023-03-05 02:40:00;19.9;7.9;;;;;;;;;;;;2023-03-05 03:20:16;;20.2;19.7;;;;;
330075;0;;2023-03-05 03:00:00;19.6;8.2;;;;;;;;;;;;2023-03-05 03:20:16;;19.9;19.3;;;;;
330075;0;;2023-03-05 03:20:00;19.1;7.8;;;;;;;;;;;;2023-03-05 04:20:14;;19.5;19.0;;;;;
330075;0;;2023-03-05 03:40:00;19.0;7.7;;;;;;;;;;;;2023-03-05 04:20:14;;19.3;19.0;;;;;
330075;0;;2023-03-05 04:00:00;18.9;7.6;;;;;;;;;;;;2023-03-05 04:20:14;;19.2;18.9;;;;;
330075;0;;2023-03-05 04:20:00;19.1;7.6;;;;;;;;;;;;2023-03-05 05:45:02;;19.3;18.8;;;;;
330075;0;;2023-03-05 04:40:00;19.2;7.6;;;;;;;;;;;;2023-03-05 05:45:02;;19.4;19.0;;;;;
330075;0;;2023-03-05 05:00:00;19.0;7.6;;;;;;;;;;;;2023-03-05 05:45:02;;19.4;18.9;;;;;
330075;0;;2023-03-05 05:20:00;18.8;7.4;;;;;;;;;;;;2023-03-05 06:20:16;;19.1;18.5;;;;;
330075;0;;2023-03-05 05:40:00;17.9;7.2;;;;;;;;;;;;2023-03-05 06:20:16;;19.1;17.8;;;;;
330075;0;;2023-03-05 06:00:00;17.4;7.0;;;;;;;;;;;;2023-03-05 06:20:16;;18.1;17.4;;;;;
330075;0;;2023-03-05 06:20:00;17.5;7.0;;;;;;;;;;;;2023-03-05 07:20:17;;17.9;17.2;;;;;
330075;0;;2023-03-05 06:40:00;17.6;7.2;;;;;;;;;;;;2023-03-05 07:20:17;;17.7;17.3;;;;;
330075;0;;2023-03-05 07:00:00;18.2;6.9;;;;;;;;;;;;2023-03-05 07:20:17;;18.3;17.2;;;;;
330075;0;;2023-03-05 07:20:00;17.1;6.7;;;;;;;;;;;;2023-03-05 08:20:14;;18.3;17.1;;;;;
330075;0;;2023-03-05 07:40:00;17.1;6.6;;;;;;;;;;;;2023-03-05 08:20:14;;17.4;16.9;;;;;
330075;0;;2023-03-05 08:00:00;17.1;6.2;;;;;;;;;;;;2023-03-05 08:20:14;;17.6;16.9;;;;;
330075;0;;2023-03-05 08:20:00;16.9;6.3;;;;;;;;;;;;2023-03-05 09:20:16;;17.3;16.7;;;;;
330075;0;;2023-03-05 08:40:00;16.6;6.2;;;;;;;;;;;;2023-03-05 09:20:16;;17.0;16.4;;;;;
330075;0;;2023-03-05 09:00:00;16.4;5.9;;;;;;;;;;;;2023-03-05 09:20:16;;16.8;16.3;;;;;
330075;0;;2023-03-05 09:20:00;16.4;5.6;;;;;;;;;;;;2023-03-05 10:45:02;;16.7;16.2;;;;;
330075;0;;2023-03-05 09:40:00;16.5;5.4;;;;;;;;;;;;2023-03-05 10:45:02;;16.7;16.3;;;;;
330075;0;;2023-03-05 10:00:00;16.4;5.2;;;;;;;;;;;;2023-03-05 10:45:02;;16.9;16.3;;;;;
330075;0;;2023-03-05 10:20:00;16.2;4.8;;;;;;;;;;;;2023-03-05 11:45:03;;16.6;16.1;;;;;
330075;0;;2023-03-05 10:40:00;15.9;4.6;;;;;;;;;;;;2023-03-05 11:45:03;;16.5;15.9;;;;;
330075;0;;2023-03-05 11:00:00;16.3;4.8;;;;;;;;;;;;2023-03-05 11:45:03;;16.4;15.9;;;;;
330075;0;;2023-03-05 11:20:00;16.5;4.6;;;;;;;;;;;;2023-03-05 12:45:05;;16.8;16.2;;;;;
330075;0;;2023-03-05 11:40:00;17.8;5.5;;;;;;;;;;;;2023-03-05 12:45:05;;17.8;16.5;;;;;
330075;0;;2023-03-05 12:00:00;18.9;5.7;;;;;;;;;;;;2023-03-05 12:45:05;;19.1;17.6;;;;;
330075;0;;2023-03-05 12:20:00;21.2;6.3;;;;;;;;;;;;2023-03-05 13:20:15;;21.4;18.9;;;;;
330075;0;;2023-03-05 12:40:00;23.2;8.4;;;;;;;;;;;;2023-03-05 13:20:15;;23.4;21.3;;;;;
330075;0;;2023-03-05 13:00:00;24.6;9.0;;;;;;;;;;;;2023-03-05 13:20:15;;24.7;23.1;;;;;
330075;0;;2023-03-05 13:20:00;26.0;9.1;;;;;;;;;;;;2023-03-05 14:20:17;;26.1;24.5;;;;;
330075;0;;2023-03-05 13:40:00;26.6;9.7;;;;;;;;;;;;2023-03-05 14:20:17;;27.0;26.0;;;;;
330075;0;;2023-03-05 14:00:00;27.0;9.9;;;;;;;;;;;;2023-03-05 14:20:17;;27.2;26.5;;;;;
330075;0;;2023-03-05 14:20:00;28.3;10.3;;;;;;;;;;;;2023-03-05 15:20:17;;28.4;27.0;;;;;
330075;0;;2023-03-05 14:40:00;28.8;10.7;;;;;;;;;;;;2023-03-05 15:20:17;;28.8;27.8;;;;;
330075;0;;2023-03-05 15:00:00;29.3;10.0;;;;;;;;;;;;2023-03-05 15:20:17;;29.4;28.5;;;;;
330075;0;;2023-03-05 15:20:00;30.3;10.7;;;;;;;;;;;;2023-03-05 16:45:03;;30.4;29.2;;;;;
330075;0;;2023-03-05 15:40:00;31.0;10.9;;;;;;;;;;;;2023-03-05 16:45:03;;31.1;30.2;;;;;
330075;0;;2023-03-05 16:00:00;30.8;10.8;;;;;;;;;;;;2023-03-05 16:45:03;;31.2;30.5;;;;;
330075;0;;2023-03-05 16:20:00;31.5;11.7;;;;;;;;;;;;2023-03-05 17:20:21;;31.6;30.5;;;;;
330075;0;;2023-03-05 16:40:00;31.4;11.8;;;;;;;;;;;;2023-03-05 17:20:21;;32.2;31.2;;;;;
330075;0;;2023-03-05 17:00:00;31.8;11.3;;;;;;;;;;;;2023-03-05 17:20:21;;32.1;31.1;;;;;
330075;0;;2023-03-05 17:20:00;31.9;10.8;;;;;;;;;;;;2023-03-05 18:20:14;;32.3;31.2;;;;;
330075;0;;2023-03-05 17:40:00;32.0;10.9;;;;;;;;;;;;2023-03-05 18:20:14;;32.3;31.3;;;;;
330075;0;;2023-03-05 18:00:00;32.2;10.3;;;;;;;;;;;;2023-03-05 18:20:14;;33.4;31.8;;;;;
330075;0;;2023-03-05 18:20:00;32.5;10.1;;;;;;;;;;;;2023-03-05 19:20:15;;32.9;32.1;;;;;
330075;0;;2023-03-05 18:40:00;32.5;9.3;;;;;;;;;;;;2023-03-05 19:20:15;;33.5;32.4;;;;;
330075;0;;2023-03-05 19:00:00;32.5;8.9;;;;;;;;;;;;2023-03-05 19:20:15;;33.2;32.4;;;;;
330075;0;;2023-03-05 19:20:00;32.3;8.9;;;;;;;;;;;;2023-03-05 20:20:15;;32.9;32.0;;;;;
330075;0;;2023-03-05 19:40:00;32.4;8.0;;;;;;;;;;;;2023-03-05 20:20:15;;33.2;32.0;;;;;
330075;0;;2023-03-05 20:00:00;32.4;7.4;;;;;;;;;;;;2023-03-05 20:20:15;;32.6;32.0;;;;;
330075;0;;2023-03-05 20:20:00;31.6;8.4;;;;;;;;;;;;2023-03-05 21:20:18;;32.5;31.5;;;;;
330075;0;;2023-03-05 20:40:00;30.6;8.4;;;;;;;;;;;;2023-03-05 21:20:18;;31.6;30.3;;;;;
330075;0;;2023-03-05 21:00:00;29.8;8.8;;;;;;;;;;;;2023-03-05 21:20:18;;30.8;29.6;;;;;
330075;0;;2023-03-05 21:20:00;29.0;9.0;;;;;;;;;;;;2023-03-05 22:20:15;;29.8;28.9;;;;;
330075;0;;2023-03-05 21:40:00;28.3;9.1;;;;;;;;;;;;2023-03-05 22:20:15;;29.0;28.1;;;;;
330075;0;;2023-03-05 22:00:00;26.9;8.9;;;;;;;;;;;;2023-03-05 22:20:15;;28.2;26.9;;;;;
330075;0;;2023-03-05 22:20:00;26.1;9.7;;;;;;;;;;;;2023-03-05 23:20:14;;27.0;25.9;;;;;
330075;0;;2023-03-05 22:40:00;24.9;9.5;;;;;;;;;;;;2023-03-05 23:20:14;;26.0;24.8;;;;;
330075;0;;2023-03-05 23:00:00;24.1;10.2;;;;;;;;;;;;2023-03-05 23:20:14;;25.1;23.8;;;;;
330075;0;;2023-03-05 23:20:00;22.7;10.0;;;;;;;;;;;;2023-03-06 00:45:03;;23.9;22.6;;;;;
330075;0;;2023-03-05 23:40:00;21.3;9.3;;;;;;;;;;;;2023-03-06 00:45:03;;22.8;21.3;;;;;
330075;0;;2023-03-06 00:00:00;19.9;8.5;;;;;;;;;;;;2023-03-06 00:45:03;;21.4;19.9;;;;;
330075;0;;2023-03-06 00:20:00;18.8;7.9;;;;;;;;;;;;2023-03-06 01:20:16;;20.2;18.8;;;;;
330075;0;;2023-03-06 00:40:00;18.2;8.0;;;;;;;;;;;;2023-03-06 01:20:16;;19.0;18.1;;;;;
330075;0;;2023-03-06 01:00:00;18.0;7.9;;;;;;;;;;;;2023-03-06 01:20:16;;18.4;17.9;;;;;
330075;0;;2023-03-06 01:20:00;17.5;8.2;;;;;;;;;;;;2023-03-06 02:20:14;;18.4;17.4;;;;;
330075;0;;2023-03-06 01:40:00;16.6;7.3;;;;;;;;;;;;2023-03-06 02:20:14;;17.6;16.6;;;;;
330075;0;;2023-03-06 02:00:00;16.9;7.7;;;;;;;;;;;;2023-03-06 02:20:14;;17.1;16.5;;;;;
330075;0;;2023-03-06 02:20:00;16.6;7.4;;;;;;;;;;;;2023-03-06 03:35:12;;17.1;16.6;;;;;
330075;0;;2023-03-06 02:40:00;16.2;7.4;;;;;;;;;;;;2023-03-06 03:35:12;;16.8;16.2;;;;;
330075;0;;2023-03-06 03:00:00;15.2;7.2;;;;;;;;;;;;2023-03-06 03:35:12;;16.4;15.1;;;;;
330075;0;;2023-03-06 03:20:00;14.9;6.9;;;;;;;;;;;;2023-03-06 04:20:14;;15.4;14.8;;;;;
330075;0;;2023-03-06 03:40:00;15.6;7.4;;;;;;;;;;;;2023-03-06 04:20:14;;15.7;14.8;;;;;
330075;0;;2023-03-06 04:00:00;15.3;7.3;;;;;;;;;;;;2023-03-06 04:20:14;;15.9;15.3;;;;;
330075;0;;2023-03-06 04:20:00;14.6;7.1;;;;;;;;;;;;2023-03-06 05:45:03;;15.6;14.6;;;;;
330075;0;;2023-03-06 04:40:00;14.5;6.9;;;;;;;;;;;;2023-03-06 05:45:03;;15.1;14.3;;;;;
330075;0;;2023-03-06 05:00:00;14.7;7.3;;;;;;;;;;;;2023-03-06 05:45:03;;14.8;14.2;;;;;
330075;0;;2023-03-06 05:20:00;14.8;7.1;;;;;;;;;;;;2023-03-06 06:50:15;;15.3;14.6;;;;;
330075;0;;2023-03-06 05:40:00;14.8;7.2;;;;;;;;;;;;2023-03-06 06:50:15;;15.1;14.8;;;;;
330075;0;;2023-03-06 06:00:00;14.9;7.3;;;;;;;;;;;;2023-03-06 06:50:15;;15.2;14.7;;;;;
330075;0;;2023-03-06 06:20:00;14.2;7.3;;;;;;;;;;;;2023-03-06 07:35:12;;15.0;14.1;;;;;
330075;0;;2023-03-06 06:40:00;13.6;6.7;;;;;;;;;;;;2023-03-06 07:35:12;;14.4;13.6;;;;;
330075;0;;2023-03-06 07:00:00;14.6;7.7;;;;;;;;;;;;2023-03-06 07:35:12;;14.7;13.5;;;;;
330075;0;;2023-03-06 07:20:00;14.9;7.9;;;;;;;;;;;;2023-03-06 08:20:13;;14.9;14.5;;;;;
330075;0;;2023-03-06 07:40:00;16.4;7.1;;;;;;;;;;;;2023-03-06 08:20:13;;16.6;14.7;;;;;
330075;0;;2023-03-06 08:00:00;15.5;7.4;;;;;;;;;;;;2023-03-06 08:20:13;;16.9;15.4;;;;;
330075;0;;2023-03-06 08:20:00;14.1;6.9;;;;;;;;;;;;2023-03-06 09:20:15;;15.6;14.0;;;;;
330075;0;;2023-03-06 08:40:00;13.9;6.6;;;;;;;;;;;;2023-03-06 09:20:15;;14.2;13.6;;;;;
330075;0;;2023-03-06 09:00:00;13.5;6.6;;;;;;;;;;;;2023-03-06 09:20:15;;14.4;13.5;;;;;
330075;0;;2023-03-06 09:20:00;13.3;6.8;;;;;;;;;;;;2023-03-06 10:20:13;;13.7;13.0;;;;;
330075;0;;2023-03-06 09:40:00;14.1;7.0;;;;;;;;;;;;2023-03-06 10:20:13;;14.2;13.2;;;;;
330075;0;;2023-03-06 10:00:00;13.6;6.6;;;;;;;;;;;;2023-03-06 10:20:13;;14.1;13.6;;;;;
330075;0;;2023-03-06 10:20:00;14.0;6.9;;;;;;;;;;;;2023-03-06 11:45:02;;14.1;13.6;;;;;
330075;0;;2023-03-06 10:40:00;13.2;6.7;;;;;;;;;;;;2023-03-06 11:45:02;;14.2;13.1;;;;;
330075;0;;2023-03-06 11:00:00;12.9;6.6;;;;;;;;;;;;2023-03-06 11:45:02;;13.4;12.8;;;;;
330075;0;;2023-03-06 11:20:00;13.0;6.6;;;;;;;;;;;;2023-03-06 12:20:18;;13.3;12.8;;;;;
330075;0;;2023-03-06 11:40:00;13.9;7.0;;;;;;;;;;;;2023-03-06 12:20:18;;14.2;13.0;;;;;
330075;0;;2023-03-06 12:00:00;15.8;7.2;;;;;;;;;;;;2023-03-06 12:20:18;;15.9;13.9;;;;;
330075;0;;2023-03-06 12:20:00;16.2;8.3;;;;;;;;;;;;2023-03-06 13:35:14;;16.4;15.9;;;;;
330075;0;;2023-03-06 12:40:00;18.9;8.8;;;;;;;;;;;;2023-03-06 13:35:14;;18.9;16.2;;;;;
330075;0;;2023-03-06 13:00:00;21.3;8.9;;;;;;;;;;;;2023-03-06 13:35:14;;21.3;18.6;;;;;
330075;0;;2023-03-06 13:20:00;22.7;9.0;;;;;;;;;;;;2023-03-06 15:15:02;;22.9;21.2;;;;;
330075;0;;2023-03-06 13:40:00;23.9;9.4;;;;;;;;;;;;2023-03-06 15:15:02;;24.4;22.7;;;;;
330075;0;;2023-03-06 14:00:00;24.9;9.3;;;;;;;;;;;;2023-03-06 15:15:02;;25.0;23.7;;;;;
330075;0;;2023-03-06 14:20:00;26.1;9.2;;;;;;;;;;;;2023-03-06 15:20:16;;26.1;24.6;;;;;
330075;0;;2023-03-06 14:40:00;27.4;9.4;;;;;;;;;;;;2023-03-06 15:20:16;;27.5;25.8;;;;;
330075;0;;2023-03-06 15:00:00;27.9;9.2;;;;;;;;;;;;2023-03-06 15:20:16;;28.3;27.4;;;;;
330075;0;;2023-03-06 15:20:00;28.4;9.6;;;;;;;;;;;;2023-03-06 16:20:13;;28.6;27.2;;;;;
330075;0;;2023-03-06 15:40:00;28.1;10.6;;;;;;;;;;;;2023-03-06 16:20:13;;28.7;28.0;;;;;
330075;0;;2023-03-06 16:00:00;27.9;10.8;;;;;;;;;;;;2023-03-06 16:20:13;;28.7;27.6;;;;;
330075;0;;2023-03-06 16:20:00;28.8;12.1;;;;;;;;;;;;2023-03-06 17:45:04;;29.1;27.8;;;;;
330075;0;;2023-03-06 16:40:00;28.6;12.8;;;;;;;;;;;;2023-03-06 17:45:04;;29.1;28.1;;;;;
330075;0;;2023-03-06 17:00:00;28.7;12.3;;;;;;;;;;;;2023-03-06 17:45:04;;29.3;27.9;;;;;
330075;0;;2023-03-06 17:20:00;28.4;12.2;;;;;;;;;;;;2023-03-06 18:20:17;;29.0;28.0;;;;;
330075;0;;2023-03-06 17:40:00;28.7;12.0;;;;;;;;;;;;2023-03-06 18:20:17;;29.2;28.1;;;;;
330075;0;;2023-03-06 18:00:00;29.0;11.9;;;;;;;;;;;;2023-03-06 18:20:17;;29.3;28.5;;;;;
330075;0;;2023-03-06 18:20:00;29.4;11.4;;;;;;;;;;;;2023-03-06 19:20:14;;29.6;28.8;;;;;
330075;0;;2023-03-06 18:40:00;29.6;10.7;;;;;;;;;;;;2023-03-06 19:20:14;;29.7;29.1;;;;;
330075;0;;2023-03-06 19:00:00;28.8;10.3;;;;;;;;;;;;2023-03-06 19:20:14;;29.6;28.6;;;;;
330075;0;;2023-03-06 19:20:00;28.9;10.4;;;;;;;;;;;;2023-03-06 20:20:16;;30.0;28.7;;;;;
330075;0;;2023-03-06 19:40:00;28.9;10.2;;;;;;;;;;;;2023-03-06 20:20:16;;29.5;28.6;;;;;
330075;0;;2023-03-06 20:00:00;28.8;10.7;;;;;;;;;;;;2023-03-06 20:20:16;;29.4;28.6;;;;;
330075;0;;2023-03-06 20:20:00;28.8;11.0;;;;;;;;;;;;2023-03-06 21:50:16;;29.1;27.8;;;;;
